Patient,Slice,Feature_494,Feature_435,Feature_305,Feature_74,Feature_213,Feature_398,Feature_39,Feature_472,Feature_355,Feature_249,Feature_319,Feature_308,Feature_176,Feature_493,Feature_32,Feature_474,Feature_137,Feature_29,Feature_117,Feature_452,Feature_349,wavelet-LH_firstorder_Uniformity,wavelet-LH_glcm_Correlation,wavelet-HL_gldm_DependenceVariance,wavelet-LH_gldm_DependenceVariance,original_shape2D_MinorAxisLength,original_firstorder_10Percentile
170.0,173.0,2022.2067,422.33008,1816.3342,440.39774,388.23743,1156.3463,1792.0503,799.7032,476.8046,494.2224,166.9724,49.694904,230.71225,556.4301,0.0,708.6916,839.2607,384.7525,0.0,325.37122,0.0,0.1775975255649538,0.4896185995898371,4.272755965155915,3.786864032319152,20.37765484136192,39.0
170.0,155.0,1590.6968,369.84653,1660.4868,1253.9563,1149.7095,2141.4866,574.64606,518.153,114.103516,0.0,127.950386,390.5206,63.0063,715.6472,0.0,523.4402,279.5491,236.15273,813.0963,0.0,0.0,0.1596081632653061,0.5695734614612374,2.7077551020408164,2.567477551020408,29.60041105309823,73.9
170.0,158.0,1612.194,370.97305,1968.814,1252.0481,453.56232,2456.173,534.3432,439.96588,399.24594,24.681736,125.31784,409.86768,0.0,700.87396,0.0,451.50574,496.18912,318.79257,639.17615,0.0,0.0,0.1316546111486274,0.6199741217234475,2.97014083722614,2.7400672509937967,25.0861638576997,72.80000000000001
170.0,157.0,1642.102,380.41776,1887.7826,1356.7393,751.40753,2368.5327,549.258,364.2385,315.82516,37.357037,129.51735,432.04813,6.6424537,690.9247,0.0,478.33353,406.09995,378.162,662.40405,0.0,0.0,0.1733262803819445,0.6233552255984857,3.7932942708333335,2.608045789930556,26.36793045679544,77.0
170.0,156.0,1591.5258,394.19934,1826.853,1401.1161,910.83685,2238.6997,490.06482,438.08813,278.79474,134.91156,128.01884,413.95502,18.22242,700.1173,0.0,497.78275,296.40045,340.24268,729.53156,0.0,0.0,0.1673611111111111,0.5660393382210313,3.2981172839506168,2.090617283950617,28.30217677668539,74.0
171.0,241.0,1772.878,477.9479,1574.1335,1076.1788,357.45746,2258.917,1107.4891,409.17548,298.7401,180.17197,316.01498,147.4422,992.6847,555.11487,17.682161,564.8834,798.4518,383.02155,625.38684,298.95065,118.7553,0.4061563683645204,0.4546269828083538,3.799310305839788,3.8297812199672103,14.176150780469357,28.0
171.0,240.0,1764.7959,481.40417,1300.9211,1446.6962,424.93716,2398.4773,1089.2612,423.90192,318.89667,242.60643,345.62686,208.16136,941.8206,527.4847,19.38537,635.91223,729.55133,410.23572,777.1534,305.35327,147.1358,0.4264617372029183,0.4476438052314464,4.4148794057632745,3.187328430293155,14.065971818895935,36.0
171.0,239.0,1892.1964,480.88824,1294.1346,1840.7583,319.2329,2451.1946,1248.5793,504.16583,214.61385,267.144,281.66263,225.9438,970.69934,475.947,30.545427,672.3858,620.8773,549.2578,928.78845,534.2763,174.48181,0.4180800000000001,0.5023530317235388,3.552704,3.4160000000000004,14.465431325498068,36.900000000000006
171.0,214.0,1127.1372,402.8254,999.735,1021.2988,771.0531,1203.1168,224.09749,230.78976,0.0,249.33551,406.69693,66.11447,369.67465,412.10565,62.559395,472.96835,0.0,26.674608,538.1753,41.71844,182.81416,0.2881656804733728,0.5552512141975574,2.958224852071006,2.7153846153846155,27.27613300034798,59.900000000000006
171.0,215.0,1151.9734,421.008,1140.935,1018.61554,985.7463,1308.247,330.1696,252.52649,0.0,280.14496,401.61194,11.9439535,444.20142,437.1203,64.16356,443.81888,5.089836,40.5272,560.4094,73.373055,260.3318,0.2857695813407584,0.4831344454558329,4.24797412878173,3.309443244390615,26.694376858390324,69.0
175.0,223.0,1676.722,194.82341,896.01575,815.1696,1019.2174,1631.4949,1274.939,602.5371,39.64621,0.0,252.88472,313.2381,462.22992,589.44763,37.188793,237.10954,203.13806,1155.2593,269.63187,780.66675,0.0,0.1069192138384276,0.5675420642691993,1.3212226424452846,1.452972905945812,23.414147120942783,28.3
175.0,222.0,1637.1741,194.65031,965.2629,812.11,1239.6831,1524.1558,1099.6244,641.47174,0.0,41.4728,249.49348,281.1995,333.25598,580.48883,32.727657,227.02855,340.40396,1032.3114,290.13022,798.7234,0.0,0.1089296179871064,0.5837500510843705,1.9861473706643935,1.6313602216420693,23.41832027145375,23.3
175.0,221.0,1611.659,182.52463,933.26733,826.098,1198.7272,1276.464,873.5305,752.6966,57.463753,39.362213,241.83687,234.59618,235.8091,500.3218,38.56711,208.51971,367.9023,605.3979,283.37762,786.4672,0.0,0.0965335169880624,0.6467791087059411,1.1581726354453623,1.173324150596878,23.65090566870398,24.3
175.0,220.0,1565.3467,282.4404,924.0946,834.4065,1335.9141,1386.9087,687.50195,929.31616,108.08101,0.91108024,259.49188,154.62988,342.115,424.70044,54.787037,239.14406,279.9891,493.83725,437.84085,679.5195,0.0,0.104384,0.6388565933714646,1.900224,1.8419840000000005,23.60112215880194,27.9
175.0,219.0,1559.6746,303.0488,952.4063,901.73724,1363.3428,1411.538,666.852,972.97595,186.415,21.091124,251.22084,0.0,501.13553,533.27075,52.35386,174.42781,373.98383,557.0722,651.073,504.09537,0.0,0.1138904750501943,0.5551129452846845,1.6698778758127797,1.3996573891580246,22.740691978682985,22.0
176.0,216.0,1295.3795,549.49603,1780.7225,1566.3815,1144.8596,1974.496,733.0421,516.5487,270.48828,79.966866,183.7178,0.0,686.4048,533.4395,0.0,258.41675,487.78156,319.76578,302.6351,0.0,153.93521,0.226456929276981,0.4996127859303224,4.44320668196814,5.763294982188891,23.317192900389625,0.0
176.0,215.0,1336.8226,549.82983,1604.4696,1534.4438,1287.9414,1818.8475,716.89105,426.47308,345.64648,50.039593,186.67046,0.0,728.53174,545.7132,0.0,288.77567,470.20905,425.2033,317.82532,0.0,175.67697,0.1817994415397013,0.5354716307256947,3.781638275144768,5.033545098480164,23.88496972401385,-1.0
176.0,213.0,1474.3489,533.4548,1559.8934,1363.972,1199.5614,1748.4346,617.3429,348.1479,171.00677,109.13597,176.35222,0.0,786.3132,539.08374,0.0,219.74496,449.9978,751.8595,211.28087,0.0,307.3176,0.1838287646849412,0.5858629242800594,4.720363118547525,4.279636881452474,23.048721528872974,14.300000000000004
176.0,212.0,1512.4438,524.0499,1460.8391,1463.8582,1129.6576,1657.8657,600.568,318.42307,174.76709,114.92094,185.82729,4.8593717,867.6139,544.7493,0.0,245.16875,379.77573,835.0002,178.64479,0.0,254.85579,0.1742713042829335,0.5705702359698028,4.728266615257367,4.885106435905249,22.112366694018117,37.0
176.0,214.0,1439.7665,535.3421,1625.2225,1518.02,1207.707,1713.9463,656.4702,346.7793,358.20978,70.56478,182.4587,0.0,705.24066,558.3706,0.0,250.53923,533.9226,643.4307,240.5497,0.0,249.7533,0.194120384967644,0.5780199842242326,4.487045128097333,5.274667307278451,23.53736824815554,0.0
178.0,278.0,1462.5405,742.7092,2488.2292,1232.73,208.99136,1798.251,796.8041,602.84326,226.27356,264.6556,181.96494,210.61194,1126.1743,509.20285,0.0,776.90753,933.48395,806.0698,406.15912,0.0,461.54947,0.2679362880886427,0.4211938712482012,3.756204986149584,3.7545429362880887,23.995438237429163,52.0
178.0,279.0,1456.7214,767.0502,2383.6458,1030.0944,70.25128,1777.342,773.97284,566.9472,192.6082,275.0948,198.34135,175.06154,1150.4951,506.91156,0.0,758.0284,918.5861,613.03973,411.03616,0.0,319.17557,0.2878530612244898,0.3721645069226045,2.89505306122449,3.409795918367347,24.286574663585952,52.0
178.0,277.0,1408.2814,711.8582,2403.9028,1169.2384,361.92178,1866.038,678.4451,521.68854,282.81946,245.77461,179.5736,165.36482,944.61334,473.00552,0.6465945,791.6861,941.07043,782.87305,241.70134,23.033688,396.87006,0.2505356755932557,0.4831442072056503,3.9389771204327135,4.053174329302057,25.10574991079084,48.400000000000006
178.0,276.0,1289.7155,681.18866,2361.9114,1083.5337,324.57635,2012.4976,633.79565,371.3963,188.41823,261.55988,169.16801,68.0307,747.24646,436.9922,0.0,746.00195,744.7219,730.0534,199.99614,47.63306,271.25037,0.2316466778298158,0.5088225668238163,5.29362765514369,3.8918817839505646,26.38553815664121,47.0
178.0,275.0,1290.6049,661.39496,2406.2205,994.09906,189.16264,2076.63,768.314,282.39142,147.2116,265.52402,183.46939,52.988327,606.657,421.92813,7.584739,819.72675,727.8514,604.62726,369.42603,49.6722,277.36932,0.2785268809521379,0.4864918333574799,4.522981759536179,3.682511814961875,27.578318925076115,51.2
182.0,170.0,1382.6614,541.78253,1510.1718,1983.6001,59.916645,782.3565,38.44681,436.8227,0.0,203.78139,398.4523,0.0,38.12774,702.5446,495.9353,615.07874,854.3105,949.5541,0.0,0.0,285.41937,0.2292270511340514,0.668640815241081,4.363826624255662,3.272479631921202,23.50460999441586,58.6
182.0,171.0,1375.934,551.7866,1655.4728,2031.0139,99.08472,762.32965,92.708435,384.77863,0.0,217.17854,386.30728,0.0,98.24806,717.1766,512.1834,612.1845,859.11487,1087.148,0.0,0.0,252.66386,0.2177152815335616,0.647190341889215,3.502687472040275,3.9585895612576714,22.979035063790747,59.0
182.0,172.0,1325.6052,491.86444,1655.0093,2001.3943,115.44122,893.93475,129.60796,389.445,0.0,283.46948,361.04147,0.0,108.76836,729.57043,521.26605,582.7885,707.4247,1015.8091,0.0,0.0,182.80244,0.2115836000609663,0.6048594292851845,3.8475842097241273,3.835366559975614,22.50065571966669,62.0
182.0,173.0,1307.35,484.1004,1717.1964,1941.9563,120.25048,1025.0708,138.62971,366.2003,0.0,255.45042,341.40973,0.0,122.27369,735.94556,529.66345,530.46564,633.2407,949.77356,0.0,0.0,139.91374,0.1628911362284354,0.6020211416151863,3.089851279000595,3.738750743604997,21.41576251278862,63.0
182.0,174.0,1449.9547,517.02155,1669.7391,1865.8899,113.34834,1104.498,102.1447,429.67737,0.0,266.44443,338.56064,0.0,39.66719,765.5093,547.7387,506.70016,660.1323,889.3422,0.0,12.765782,150.31706,0.127438269960514,0.623439451963657,2.07442532308002,3.327306847579638,20.609870611022156,74.0
183.0,142.0,1257.2722,411.70123,1110.3306,762.955,1031.5834,2132.9397,692.1665,624.67505,137.59618,796.0598,211.82695,521.609,833.3343,587.223,0.0,482.70898,506.4734,468.27628,600.5733,53.465736,523.74554,0.1039004236546339,0.5264295172316742,1.7609327404502642,1.3458212247470327,22.314774990770115,51.0
183.0,143.0,1275.9834,385.7306,1147.7395,992.73694,983.18976,2123.4946,630.27155,604.1832,271.8281,719.6282,200.53224,537.5417,793.01324,612.0145,0.0,439.69373,563.0403,536.0819,565.1178,31.956505,578.8987,0.101466049382716,0.5308990886025551,3.056666666666666,1.5577469135802469,22.469423438706364,51.9
183.0,144.0,1306.515,414.399,1170.8202,1203.5814,1074.354,2128.8452,660.9787,568.1481,291.28958,652.2661,193.1604,525.3428,747.1876,613.6894,0.0,438.6943,547.7838,470.4236,541.0329,17.131039,602.14923,0.0933333333333333,0.5685172893092538,2.2133024691358028,1.3339506172839506,22.022147494848685,51.9
183.0,145.0,1300.4678,389.6792,1124.0304,1474.1075,1200.4299,2192.086,643.33057,593.25665,314.3626,573.6956,193.87408,388.02753,798.7218,620.5346,24.706633,380.50858,605.7669,519.4967,502.57767,157.69852,435.7451,0.0933480162150084,0.5711340604950012,2.47942800600083,1.8525008777809695,21.41216940510993,55.0
183.0,146.0,1279.8667,389.527,1102.5027,1542.6028,1202.4991,2190.9287,680.2843,588.14716,303.60233,492.51303,189.27551,314.03326,830.2612,622.85187,51.30729,379.66122,575.44714,262.18323,413.59842,307.99066,307.39453,0.1025216333153055,0.5368484584504642,1.9018050297458085,2.0781503515413737,20.56125202952302,55.3
188.0,202.0,1802.6604,545.7602,907.1859,375.1107,698.98865,2071.3032,1303.0094,698.68964,67.840935,194.04326,200.06929,318.21982,571.40234,534.76764,27.913803,407.42535,175.9171,199.98642,524.2223,420.7795,191.91733,0.1448260884092352,0.4643464974990558,3.53499949881386,3.824451201176117,21.95555278682112,14.0
188.0,198.0,1451.2823,591.9952,1024.6416,357.75668,505.1352,1617.1401,1510.6184,609.67285,237.05078,290.1165,193.28703,129.51395,571.9742,587.34076,63.36301,507.23328,271.04294,733.8817,192.16656,399.17645,288.23166,0.2250103449373468,0.5006315592260018,4.36303833462424,4.878184383919193,21.38824382354308,-3.3999999999999986
188.0,199.0,1405.1,489.048,901.39,337.288,420.05286,1684.561,1118.007,640.8212,89.75631,230.62686,201.82011,124.095,413.9506,613.5444,60.412857,420.61542,253.68713,507.9923,200.6993,403.16974,160.68231,0.1586076817558299,0.5141412239823708,3.8857643651882334,3.713610730071635,21.679345844636728,4.0
188.0,200.0,1532.709,542.1322,905.74945,342.8777,489.45203,2004.5698,1123.6798,629.8394,37.404987,221.71106,193.93246,160.59894,298.09854,640.2184,53.860256,436.51987,272.5632,341.94882,387.2971,484.37195,234.39987,0.128094254402857,0.5114993114140274,3.346521480340324,2.991386856202514,22.15247405065976,16.400000000000006
188.0,201.0,1852.9677,557.3804,864.60596,377.25824,561.11426,2107.0635,1228.6748,655.269,27.510092,260.94586,197.76471,255.73657,352.47128,547.45886,46.973045,446.72235,190.16525,212.10994,607.7269,607.43634,200.69582,0.1191691454840454,0.4895414260911253,3.564629529475392,2.788669551108707,21.87242535299135,15.0
189.0,206.0,1751.0149,289.78925,1501.3796,676.7462,1501.5724,1043.7672,403.3081,653.86847,36.072857,613.12665,296.4038,0.0,189.69289,458.1268,140.88734,484.83603,235.23753,504.8635,307.38293,169.32027,80.959366,0.2607813704409916,0.4764623641382094,4.659661649559819,5.650127794231002,25.367194743170387,36.0
189.0,208.0,2204.5435,317.01062,1327.6013,944.74426,1240.8269,1125.9452,242.82693,655.9662,29.035862,502.6891,209.57835,0.0,167.28354,434.88388,88.89765,345.72302,235.47536,611.9416,324.64426,210.6915,0.0,0.3075259515570935,0.5157738954208693,4.415743944636678,4.53757785467128,23.78063374541851,24.9
189.0,209.0,2322.2278,291.01126,1432.8157,851.87854,1159.2656,1080.8958,217.83742,586.88715,36.923603,444.81326,208.35696,0.0,181.28629,427.74344,76.98404,291.69836,381.35788,686.63806,319.09454,141.96654,0.0,0.3124973437938274,0.5000687939671153,5.700328944572414,4.057476051645148,23.05124663619815,28.0
189.0,210.0,2403.534,273.54108,1442.7766,841.80707,1176.4204,1074.0712,234.83215,448.8649,45.633133,474.20956,241.06892,0.0,227.70178,430.4428,74.91219,175.90137,510.8202,802.22754,338.75964,116.40303,50.254314,0.2921004597079502,0.5054190858957034,5.846099242833963,3.965386695511087,21.960643512800548,31.60000000000001
189.0,207.0,2020.0521,325.16638,1494.711,881.1986,1469.9299,1094.2778,297.94476,688.1594,68.97548,498.54938,245.40764,0.0,125.48092,433.59103,139.33612,363.54492,253.59637,554.7857,368.0934,219.47952,0.0,0.2905094089900386,0.445477500488813,3.8279413667167552,5.086128830021197,24.729060628383564,34.0
190.0,229.0,0.0,139.8854,1025.1624,673.4749,365.12375,1028.3433,192.89987,398.06198,0.0,252.50653,58.044544,0.0,780.6704,35.389744,84.00839,241.20058,94.80042,156.10814,187.07553,0.0,0.0,0.2389967002156226,0.5943371255361077,3.260641632394376,3.19421883288211,20.908209366272377,33.0
190.0,227.0,0.0,52.52716,1220.4479,560.4239,398.08963,1002.24365,67.68773,380.60724,0.0,266.43933,87.7394,0.0,792.80585,39.350643,85.74747,234.10641,224.80577,192.71863,209.48895,0.0,0.0,0.2961260495270485,0.5762045230465629,4.029014773089595,3.411122329684345,21.230918074560183,30.700000000000003
190.0,228.0,0.0,112.77204,1063.6478,583.0127,405.117,1024.6886,127.15793,402.05835,0.0,285.7761,89.493805,0.0,777.4643,37.248104,99.75624,215.82768,176.99353,191.59552,188.93163,0.0,3.6624877,0.2594837130703339,0.5997691874974153,3.675970708777655,3.3718055798354145,21.073957463429828,26.200000000000003
190.0,225.0,56.99964,75.17372,1376.9708,408.1464,417.60468,966.5329,202.41536,372.34683,0.0,241.63135,93.91106,0.0,828.31384,50.503117,87.223404,236.83266,203.45346,65.958954,235.1576,0.0,0.0,0.3840507173840507,0.5556864901033817,4.001857713569425,4.095122149176203,20.658781435207253,25.0
190.0,226.0,61.82409,30.730774,1258.4777,485.9535,445.34503,948.334,186.98938,384.44876,0.0,251.68054,72.72491,0.0,846.5644,49.602417,73.09719,246.75343,236.06493,125.546425,224.5188,0.0,0.0,0.3599957734573119,0.5368544307556802,4.2099384132351165,4.575232459847844,21.15314827043725,27.0
193.0,284.0,1840.09,508.77777,1913.2163,1107.457,542.4409,1785.9263,515.37384,432.0287,132.8076,200.60576,323.29758,507.38364,6.4771423,598.3181,232.9669,478.68832,642.3754,124.63873,78.71906,0.0,577.9851,0.164461247637051,0.4175446217058469,2.4422668878515488,1.8684464333937731,12.757104483257589,18.0
193.0,285.0,1821.8132,490.68478,1782.299,1309.2883,776.6127,1631.693,582.33844,401.5611,259.14417,244.25748,326.88168,585.7042,87.4984,615.56055,171.70593,517.1063,546.3001,158.49817,73.474915,0.0,614.9264,0.1570881226053639,0.396360112818146,2.946492271105827,2.0515259611573526,13.634946049593871,31.100000000000005
193.0,286.0,1707.3077,481.0553,1666.5112,1422.8748,901.8934,1571.9989,454.87015,389.77942,286.02805,222.95172,296.97556,623.60406,88.05738,625.18604,94.65613,487.88397,507.09683,300.56833,70.521355,0.0,480.4959,0.1357406672567992,0.4065123454628644,3.345013888464943,1.8377949391044228,14.511190513268756,46.0
193.0,287.0,1673.2319,527.3244,1714.0201,1498.1403,783.40686,1601.0872,477.96848,461.7923,251.3398,244.61919,222.98126,683.46643,91.772125,625.80804,29.762295,545.26666,598.1014,427.5843,135.83472,0.0,582.741,0.1448179003479204,0.4083897813886691,2.90382712502793,2.638322321172077,14.604543402161388,51.6
193.0,288.0,1609.1509,499.58728,1632.4017,1488.6737,632.69055,1658.069,361.8209,515.40564,261.1436,233.08951,143.43953,773.1295,79.71067,612.87274,0.0,591.17596,597.638,459.96585,196.99626,0.0,514.6684,0.1184193914909733,0.4406377872883402,2.087741446787021,2.209190758742583,14.774076129922571,40.8
197.0,224.0,1912.5679,423.40387,1543.7994,1311.9971,473.2384,2718.2114,809.08624,741.532,0.0,409.3996,373.48212,0.0,388.86218,647.13715,130.04636,237.74547,740.9444,500.5245,688.3641,0.0,0.0,0.2710493838530825,0.434463677862031,3.3778481828731417,3.330729982132661,16.908516221124252,20.0
197.0,225.0,1999.2178,426.58508,1589.3546,1305.4435,465.16306,2779.2607,933.2647,767.1368,0.0,363.73068,332.51196,117.04812,424.2064,630.80133,134.9349,203.66896,747.02203,451.7926,656.1704,35.053017,0.0,0.2612524290541132,0.4390710453522253,4.405560126748481,3.952556852996271,16.622956377709393,28.8
197.0,226.0,2110.0466,427.32672,1694.1687,1450.7535,538.4928,2744.9766,1010.4512,758.14905,0.0,280.0999,337.28915,118.40645,437.26425,638.11597,156.18811,194.98537,749.0128,449.69016,600.5969,0.0,0.0,0.2750477057474484,0.4240112130491099,4.088618896727999,2.878135886976769,16.75768430330364,35.0
197.0,227.0,2108.2117,423.61337,1621.9995,1691.1604,445.49176,2669.1025,1046.669,799.8931,136.15625,273.85437,339.5675,98.58882,526.2521,652.8742,145.36958,193.73927,944.3279,540.8996,566.5601,0.0,116.09895,0.324942545245619,0.4027628802257463,4.0761993679977016,3.4720626256822755,16.836282445872587,34.0
197.0,228.0,2090.9084,427.69733,1918.8639,2009.3263,468.3226,2596.3113,1003.5231,878.7523,305.65582,300.92764,336.97403,147.82657,590.7855,627.4216,131.9231,244.84647,1194.3529,484.85944,509.6332,0.0,93.51601,0.3676583168651747,0.3955584428144233,4.013886663462052,3.2726949028823724,16.733880827343953,31.0
199.0,175.0,206.68976,46.769657,681.91437,486.35587,580.80554,679.80493,513.6872,587.85187,28.90129,165.74973,237.44695,59.631584,186.44783,116.46873,333.08435,250.52533,225.90637,549.2971,135.79443,75.59544,305.8627,0.47145,0.370874181222979,2.3159,3.6879,29.053487496466104,39.900000000000006
199.0,174.0,280.55246,49.748085,535.0382,411.9039,394.1911,628.2055,376.2651,555.56555,65.03757,86.856674,237.16782,2.3216178,230.52486,56.090637,305.1855,366.67966,235.22913,458.58743,64.1216,68.89276,234.39828,0.4632311081408876,0.3594237718413416,3.183931090814584,2.981411351204178,25.094766086030496,45.0
199.0,173.0,348.79663,101.49484,462.92566,368.18982,443.72598,623.49664,373.50446,563.0443,88.98698,84.85579,166.84802,17.136103,324.27786,51.19272,280.99307,339.74146,151.16878,557.2687,83.29313,18.402971,220.52574,0.4298401907842438,0.403575078590525,2.3446177462240616,3.2489789205339763,20.463888766616005,46.0
199.0,185.0,356.28293,29.997654,257.02988,1387.1678,482.0928,551.32886,182.5807,548.3413,210.72603,393.42206,172.72853,0.0,19.663568,128.53262,298.41867,174.72165,70.51001,800.8628,2.7611477,160.24236,275.41815,0.3672016154745456,0.4432483119154763,2.62982251036242,2.493569986183441,29.18349412223159,19.0
199.0,186.0,390.34033,28.669622,255.38008,1353.6001,513.9748,556.94836,263.2388,527.6005,189.71872,401.62833,182.54617,0.0,47.252705,126.53956,374.88324,149.05835,105.06504,732.744,18.872465,159.56863,325.10895,0.34735,0.5163700080228008,2.9999,2.8316,27.01066997622573,14.0
